,area_code,state,market,market_size,profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_margin,budget_sales,productid,date,product_type,product,type,comb_areacode_productid_date
3263,775,Nevada,West,Small Market,10.0,37.0,72.0,31.0,30.0,9.0,1000.0,50.0,30.0,60.0,90.0,3,2011-10-01,Coffee,Decaf Irish Cream,Decaf,775-3-2011-10-01
3264,775,Nevada,West,Small Market,12.0,38.0,74.0,31.0,30.0,9.0,1009.0,30.0,30.0,50.0,80.0,3,2011-12-01,Coffee,Decaf Irish Cream,Decaf,775-3-2011-12-01
3265,775,Nevada,West,Small Market,-340.0,-245.0,32.0,245.0,127.0,93.0,2449.0,-240.0,160.0,-160.0,0.0,13,2010-03-01,Tea,Green Tea,Regular,775-13-2010-03-01
3266,775,Nevada,West,Small Market,-404.0,-284.0,21.0,284.0,141.0,107.0,5807.0,-260.0,180.0,-180.0,0.0,13,2010-08-01,Tea,Green Tea,Regular,775-13-2010-08-01
3267,775,Nevada,West,Small Market,-430.0,-302.0,19.0,302.0,147.0,114.0,6413.0,-280.0,190.0,-190.0,0.0,13,2010-09-01,Tea,Green Tea,Regular,775-13-2010-09-01
3268,775,Nevada,West,Small Market,-408.0,-294.0,31.0,294.0,145.0,111.0,8252.0,-320.0,210.0,-210.0,0.0,13,2010-12-01,Tea,Green Tea,Regular,775-13-2010-12-01
3269,775,Nevada,West,Small Market,-552.0,-245.0,19.0,245.0,132.0,93.0,1419.0,-240.0,160.0,-160.0,0.0,13,2011-01-01,Tea,Green Tea,Regular,775-13-2011-01-01
3270,775,Nevada,West,Small Market,-508.0,-240.0,25.0,240.0,125.0,91.0,1937.0,-220.0,150.0,-150.0,0.0,13,2011-02-01,Tea,Green Tea,Regular,775-13-2011-02-01
3271,775,Nevada,West,Small Market,-505.0,-245.0,34.0,245.0,127.0,93.0,2449.0,-240.0,160.0,-160.0,0.0,13,2011-03-01,Tea,Green Tea,Regular,775-13-2011-03-01
3272,775,Nevada,West,Small Market,-509.0,-271.0,37.0,271.0,126.0,102.0,4507.0,-250.0,170.0,-170.0,0.0,13,2011-06-01,Tea,Green Tea,Regular,775-13-2011-06-01
3273,775,Nevada,West,Small Market,-522.0,-270.0,27.0,270.0,126.0,102.0,5230.0,-250.0,170.0,-170.0,0.0,13,2011-07-01,Tea,Green Tea,Regular,775-13-2011-07-01
3274,775,Nevada,West,Small Market,-558.0,-284.0,21.0,284.0,131.0,107.0,5807.0,-260.0,180.0,-180.0,0.0,13,2011-08-01,Tea,Green Tea,Regular,775-13-2011-08-01
3275,775,Nevada,West,Small Market,-638.0,-302.0,20.0,302.0,147.0,114.0,6413.0,-280.0,190.0,-190.0,0.0,13,2011-09-01,Tea,Green Tea,Regular,775-13-2011-09-01
3276,775,Nevada,West,Small Market,-505.0,-245.0,34.0,245.0,127.0,93.0,7653.0,-280.0,180.0,-180.0,0.0,13,2011-11-01,Tea,Green Tea,Regular,775-13-2011-11-01
3277,775,Nevada,West,Small Market,-605.0,-294.0,33.0,294.0,145.0,111.0,8252.0,-320.0,210.0,-210.0,0.0,13,2011-12-01,Tea,Green Tea,Regular,775-13-2011-12-01
3278,775,Nevada,West,Small Market,10.0,27.0,45.0,18.0,17.0,5.0,818.0,20.0,10.0,30.0,40.0,5,2010-02-01,Espresso,Caffe Mocha,Regular,775-5-2010-02-01
3279,775,Nevada,West,Small Market,10.0,27.0,45.0,18.0,17.0,5.0,816.0,20.0,10.0,30.0,40.0,5,2010-03-01,Espresso,Caffe Mocha,Regular,775-5-2010-03-01
3280,775,Nevada,West,Small Market,13.0,29.0,49.0,20.0,16.0,5.0,829.0,20.0,10.0,30.0,40.0,5,2010-05-01,Espresso,Caffe Mocha,Regular,775-5-2010-05-01
3281,775,Nevada,West,Small Market,18.0,35.0,58.0,23.0,17.0,6.0,843.0,20.0,20.0,30.0,50.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,775-5-2010-06-01
3282,775,Nevada,West,Small Market,17.0,36.0,61.0,25.0,19.0,7.0,854.0,20.0,20.0,30.0,50.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,775-5-2010-07-01
3283,775,Nevada,West,Small Market,19.0,38.0,63.0,25.0,19.0,7.0,851.0,30.0,20.0,40.0,60.0,5,2010-08-01,Espresso,Caffe Mocha,Regular,775-5-2010-08-01
3284,775,Nevada,West,Small Market,12.0,29.0,48.0,19.0,17.0,5.0,848.0,20.0,10.0,30.0,40.0,5,2010-09-01,Espresso,Caffe Mocha,Regular,775-5-2010-09-01
3285,775,Nevada,West,Small Market,9.0,24.0,39.0,15.0,15.0,4.0,848.0,10.0,10.0,20.0,30.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,775-5-2010-11-01
3286,775,Nevada,West,Small Market,10.0,25.0,41.0,16.0,15.0,4.0,851.0,10.0,10.0,20.0,30.0,5,2010-12-01,Espresso,Caffe Mocha,Regular,775-5-2010-12-01
3287,775,Nevada,West,Small Market,16.0,27.0,50.0,18.0,18.0,5.0,821.0,20.0,10.0,30.0,40.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,775-5-2011-01-01
3288,775,Nevada,West,Small Market,15.0,27.0,48.0,18.0,17.0,5.0,818.0,20.0,10.0,30.0,40.0,5,2011-02-01,Espresso,Caffe Mocha,Regular,775-5-2011-02-01
3289,775,Nevada,West,Small Market,18.0,29.0,49.0,20.0,15.0,5.0,829.0,20.0,10.0,30.0,40.0,5,2011-05-01,Espresso,Caffe Mocha,Regular,775-5-2011-05-01
3290,775,Nevada,West,Small Market,21.0,31.0,55.0,21.0,17.0,5.0,846.0,20.0,10.0,20.0,30.0,5,2011-10-01,Espresso,Caffe Mocha,Regular,775-5-2011-10-01
3291,775,Nevada,West,Small Market,13.0,24.0,42.0,15.0,15.0,4.0,848.0,10.0,10.0,20.0,30.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,775-5-2011-11-01
3292,775,Nevada,West,Small Market,15.0,25.0,44.0,16.0,15.0,4.0,851.0,10.0,10.0,20.0,30.0,5,2011-12-01,Espresso,Caffe Mocha,Regular,775-5-2011-12-01
3293,775,Nevada,West,Small Market,11.0,26.0,43.0,17.0,15.0,4.0,777.0,20.0,10.0,30.0,40.0,6,2010-01-01,Espresso,Decaf Espresso,Decaf,775-6-2010-01-01
3294,775,Nevada,West,Small Market,11.0,28.0,47.0,19.0,17.0,5.0,774.0,20.0,10.0,30.0,40.0,6,2010-02-01,Espresso,Decaf Espresso,Decaf,775-6-2010-02-01
3295,775,Nevada,West,Small Market,10.0,25.0,41.0,16.0,15.0,4.0,772.0,10.0,10.0,20.0,30.0,6,2010-03-01,Espresso,Decaf Espresso,Decaf,775-6-2010-03-01
3296,775,Nevada,West,Small Market,10.0,26.0,43.0,17.0,16.0,4.0,776.0,20.0,10.0,30.0,40.0,6,2010-04-01,Espresso,Decaf Espresso,Decaf,775-6-2010-04-01
3297,775,Nevada,West,Small Market,13.0,29.0,49.0,20.0,16.0,5.0,784.0,20.0,10.0,30.0,40.0,6,2010-05-01,Espresso,Decaf Espresso,Decaf,775-6-2010-05-01
3298,775,Nevada,West,Small Market,17.0,34.0,56.0,22.0,17.0,6.0,802.0,20.0,20.0,30.0,50.0,6,2010-11-01,Espresso,Decaf Espresso,Decaf,775-6-2010-11-01
3299,775,Nevada,West,Small Market,15.0,25.0,44.0,16.0,15.0,4.0,772.0,10.0,10.0,20.0,30.0,6,2011-03-01,Espresso,Decaf Espresso,Decaf,775-6-2011-03-01
3300,775,Nevada,West,Small Market,15.0,26.0,46.0,17.0,16.0,4.0,776.0,20.0,10.0,30.0,40.0,6,2011-04-01,Espresso,Decaf Espresso,Decaf,775-6-2011-04-01
3301,775,Nevada,West,Small Market,21.0,32.0,53.0,21.0,16.0,5.0,798.0,20.0,20.0,30.0,50.0,6,2011-06-01,Espresso,Decaf Espresso,Decaf,775-6-2011-06-01
3302,775,Nevada,West,Small Market,17.0,29.0,49.0,20.0,16.0,5.0,808.0,20.0,10.0,30.0,40.0,6,2011-07-01,Espresso,Decaf Espresso,Decaf,775-6-2011-07-01
3303,775,Nevada,West,Small Market,23.0,35.0,57.0,23.0,17.0,6.0,806.0,20.0,20.0,30.0,50.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,775-6-2011-08-01
3304,775,Nevada,West,Small Market,25.0,35.0,62.0,23.0,18.0,6.0,803.0,20.0,20.0,30.0,50.0,6,2011-09-01,Espresso,Decaf Espresso,Decaf,775-6-2011-09-01
3305,775,Nevada,West,Small Market,25.0,35.0,62.0,23.0,18.0,6.0,800.0,30.0,10.0,30.0,40.0,6,2011-10-01,Espresso,Decaf Espresso,Decaf,775-6-2011-10-01
3306,775,Nevada,West,Small Market,25.0,34.0,60.0,22.0,17.0,6.0,802.0,20.0,20.0,30.0,50.0,6,2011-11-01,Espresso,Decaf Espresso,Decaf,775-6-2011-11-01
3307,775,Nevada,West,Small Market,25.0,35.0,62.0,23.0,18.0,6.0,807.0,20.0,20.0,30.0,50.0,6,2011-12-01,Espresso,Decaf Espresso,Decaf,775-6-2011-12-01
3308,775,Nevada,West,Small Market,26.0,169.0,290.0,121.0,143.0,110.0,712.0,40.0,100.0,150.0,250.0,8,2010-02-01,Herbal Tea,Chamomile,Decaf,775-8-2010-02-01
3309,775,Nevada,West,Small Market,27.0,173.0,298.0,125.0,146.0,113.0,700.0,50.0,100.0,160.0,260.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,775-8-2010-03-01
3310,775,Nevada,West,Small Market,27.0,173.0,298.0,125.0,146.0,113.0,729.0,50.0,100.0,160.0,260.0,8,2010-04-01,Herbal Tea,Chamomile,Decaf,775-8-2010-04-01
3311,775,Nevada,West,Small Market,25.0,168.0,289.0,121.0,143.0,109.0,788.0,40.0,100.0,150.0,250.0,8,2010-05-01,Herbal Tea,Chamomile,Decaf,775-8-2010-05-01
3312,775,Nevada,West,Small Market,37.0,201.0,345.0,144.0,164.0,131.0,874.0,50.0,120.0,180.0,300.0,8,2010-06-01,Herbal Tea,Chamomile,Decaf,775-8-2010-06-01
3313,775,Nevada,West,Small Market,45.0,225.0,387.0,162.0,180.0,147.0,943.0,70.0,130.0,210.0,340.0,8,2010-07-01,Herbal Tea,Chamomile,Decaf,775-8-2010-07-01
3314,775,Nevada,West,Small Market,49.0,239.0,412.0,173.0,190.0,156.0,927.0,70.0,140.0,220.0,360.0,8,2010-08-01,Herbal Tea,Chamomile,Decaf,775-8-2010-08-01
3315,775,Nevada,West,Small Market,26.0,173.0,298.0,125.0,147.0,113.0,898.0,60.0,90.0,150.0,240.0,8,2010-10-01,Herbal Tea,Chamomile,Decaf,775-8-2010-10-01
3316,775,Nevada,West,Small Market,26.0,168.0,289.0,121.0,142.0,109.0,912.0,20.0,110.0,150.0,260.0,8,2010-11-01,Herbal Tea,Chamomile,Decaf,775-8-2010-11-01
3317,775,Nevada,West,Small Market,25.0,145.0,280.0,105.0,135.0,95.0,725.0,30.0,90.0,130.0,220.0,8,2011-01-01,Herbal Tea,Chamomile,Decaf,775-8-2011-01-01
3318,775,Nevada,West,Small Market,40.0,173.0,318.0,125.0,146.0,113.0,700.0,50.0,100.0,160.0,260.0,8,2011-03-01,Herbal Tea,Chamomile,Decaf,775-8-2011-03-01
3319,775,Nevada,West,Small Market,40.0,173.0,318.0,125.0,146.0,113.0,729.0,50.0,100.0,160.0,260.0,8,2011-04-01,Herbal Tea,Chamomile,Decaf,775-8-2011-04-01
3320,775,Nevada,West,Small Market,35.0,168.0,286.0,121.0,133.0,109.0,788.0,40.0,100.0,150.0,250.0,8,2011-05-01,Herbal Tea,Chamomile,Decaf,775-8-2011-05-01
3321,775,Nevada,West,Small Market,51.0,201.0,342.0,144.0,153.0,131.0,874.0,50.0,120.0,180.0,300.0,8,2011-06-01,Herbal Tea,Chamomile,Decaf,775-8-2011-06-01
3322,775,Nevada,West,Small Market,111.0,201.0,345.0,144.0,90.0,47.0,862.0,120.0,120.0,180.0,300.0,9,2010-01-01,Herbal Tea,Lemon,Decaf,775-9-2010-01-01
3323,775,Nevada,West,Small Market,115.0,206.0,354.0,148.0,91.0,48.0,844.0,120.0,120.0,190.0,310.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,775-9-2010-02-01
3324,775,Nevada,West,Small Market,156.0,265.0,456.0,191.0,109.0,63.0,865.0,160.0,160.0,240.0,400.0,9,2010-04-01,Herbal Tea,Lemon,Decaf,775-9-2010-04-01
3325,775,Nevada,West,Small Market,160.0,270.0,465.0,195.0,110.0,64.0,956.0,160.0,160.0,240.0,400.0,9,2010-05-01,Herbal Tea,Lemon,Decaf,775-9-2010-05-01
3326,775,Nevada,West,Small Market,208.0,329.0,567.0,238.0,121.0,78.0,1190.0,200.0,200.0,290.0,490.0,9,2010-07-01,Herbal Tea,Lemon,Decaf,775-9-2010-07-01
3327,775,Nevada,West,Small Market,163.0,271.0,467.0,196.0,108.0,64.0,1167.0,170.0,160.0,250.0,410.0,9,2010-08-01,Herbal Tea,Lemon,Decaf,775-9-2010-08-01
3328,775,Nevada,West,Small Market,194.0,310.0,534.0,224.0,116.0,73.0,1191.0,170.0,210.0,280.0,490.0,9,2010-12-01,Herbal Tea,Lemon,Decaf,775-9-2010-12-01
3329,775,Nevada,West,Small Market,173.0,201.0,386.0,144.0,94.0,47.0,862.0,120.0,120.0,180.0,300.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,775-9-2011-01-01
3330,775,Nevada,West,Small Market,171.0,206.0,377.0,148.0,91.0,48.0,844.0,120.0,120.0,190.0,310.0,9,2011-02-01,Herbal Tea,Lemon,Decaf,775-9-2011-02-01
3331,775,Nevada,West,Small Market,225.0,271.0,463.0,196.0,100.0,64.0,1167.0,170.0,160.0,250.0,410.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,775-9-2011-08-01
3332,775,Nevada,West,Small Market,178.0,213.0,391.0,154.0,93.0,50.0,1132.0,120.0,120.0,170.0,290.0,9,2011-10-01,Herbal Tea,Lemon,Decaf,775-9-2011-10-01
3333,775,Nevada,West,Small Market,121.0,185.0,312.0,127.0,64.0,40.0,671.0,120.0,100.0,170.0,270.0,10,2010-05-01,Herbal Tea,Mint,Decaf,775-10-2010-05-01
3334,775,Nevada,West,Small Market,136.0,204.0,345.0,141.0,68.0,45.0,764.0,130.0,120.0,180.0,300.0,10,2010-06-01,Herbal Tea,Mint,Decaf,775-10-2010-06-01
3335,775,Nevada,West,Small Market,150.0,222.0,376.0,154.0,72.0,49.0,833.0,150.0,130.0,200.0,330.0,10,2010-07-01,Herbal Tea,Mint,Decaf,775-10-2010-07-01
3336,775,Nevada,West,Small Market,115.0,176.0,298.0,122.0,61.0,39.0,801.0,120.0,100.0,160.0,260.0,10,2010-09-01,Herbal Tea,Mint,Decaf,775-10-2010-09-01
3337,775,Nevada,West,Small Market,122.0,185.0,312.0,127.0,63.0,40.0,830.0,120.0,120.0,170.0,290.0,10,2010-12-01,Herbal Tea,Mint,Decaf,775-10-2010-12-01
3338,775,Nevada,West,Small Market,134.0,139.0,262.0,95.0,56.0,30.0,608.0,90.0,80.0,120.0,200.0,10,2011-01-01,Herbal Tea,Mint,Decaf,775-10-2011-01-01
3339,775,Nevada,West,Small Market,140.0,150.0,271.0,104.0,56.0,33.0,596.0,110.0,80.0,140.0,220.0,10,2011-02-01,Herbal Tea,Mint,Decaf,775-10-2011-02-01
3340,775,Nevada,West,Small Market,151.0,158.0,285.0,109.0,56.0,34.0,585.0,110.0,90.0,140.0,230.0,10,2011-03-01,Herbal Tea,Mint,Decaf,775-10-2011-03-01
3341,775,Nevada,West,Small Market,171.0,178.0,321.0,123.0,63.0,39.0,611.0,110.0,100.0,160.0,260.0,10,2011-04-01,Herbal Tea,Mint,Decaf,775-10-2011-04-01
3342,775,Nevada,West,Small Market,188.0,204.0,342.0,141.0,63.0,45.0,764.0,130.0,120.0,180.0,300.0,10,2011-06-01,Herbal Tea,Mint,Decaf,775-10-2011-06-01
3343,775,Nevada,West,Small Market,207.0,222.0,373.0,154.0,67.0,49.0,817.0,150.0,130.0,200.0,330.0,10,2011-08-01,Herbal Tea,Mint,Decaf,775-10-2011-08-01
3344,775,Nevada,West,Small Market,169.0,176.0,318.0,122.0,62.0,39.0,789.0,130.0,90.0,150.0,240.0,10,2011-10-01,Herbal Tea,Mint,Decaf,775-10-2011-10-01
3345,775,Nevada,West,Small Market,159.0,165.0,296.0,113.0,58.0,36.0,803.0,100.0,100.0,150.0,250.0,10,2011-11-01,Herbal Tea,Mint,Decaf,775-10-2011-11-01
3346,775,Nevada,West,Small Market,181.0,185.0,332.0,127.0,63.0,40.0,830.0,120.0,120.0,170.0,290.0,10,2011-12-01,Herbal Tea,Mint,Decaf,775-10-2011-12-01
3347,775,Nevada,West,Small Market,203.0,312.0,546.0,234.0,109.0,77.0,1310.0,150.0,150.0,220.0,370.0,11,2010-01-01,Tea,Darjeeling,Regular,775-11-2010-01-01
3348,775,Nevada,West,Small Market,202.0,311.0,545.0,234.0,109.0,77.0,1282.0,150.0,150.0,220.0,370.0,11,2010-02-01,Tea,Darjeeling,Regular,775-11-2010-02-01
3349,775,Nevada,West,Small Market,241.0,362.0,634.0,272.0,121.0,89.0,1616.0,190.0,170.0,260.0,430.0,11,2010-06-01,Tea,Darjeeling,Regular,775-11-2010-06-01
3350,775,Nevada,West,Small Market,319.0,349.0,607.0,263.0,110.0,86.0,1433.0,170.0,170.0,240.0,410.0,11,2011-05-01,Tea,Darjeeling,Regular,775-11-2011-05-01
3351,775,Nevada,West,Small Market,328.0,336.0,628.0,253.0,115.0,83.0,1686.0,170.0,160.0,240.0,400.0,11,2011-09-01,Tea,Darjeeling,Regular,775-11-2011-09-01
3352,775,Nevada,West,Small Market,332.0,341.0,637.0,257.0,117.0,84.0,1662.0,130.0,110.0,180.0,290.0,11,2011-10-01,Tea,Darjeeling,Regular,775-11-2011-10-01
3353,775,Nevada,West,Small Market,291.0,304.0,567.0,228.0,108.0,75.0,1691.0,140.0,160.0,220.0,380.0,11,2011-11-01,Tea,Darjeeling,Regular,775-11-2011-11-01
3354,775,Nevada,West,Small Market,319.0,329.0,614.0,247.0,114.0,81.0,1744.0,150.0,180.0,240.0,420.0,11,2011-12-01,Tea,Darjeeling,Regular,775-11-2011-12-01
3355,775,Nevada,West,Small Market,141.0,228.0,456.0,228.0,87.0,63.0,1459.0,100.0,150.0,160.0,310.0,12,2010-01-01,Tea,Earl Grey,Regular,775-12-2010-01-01
3356,775,Nevada,West,Small Market,149.0,239.0,478.0,239.0,90.0,66.0,1464.0,110.0,150.0,170.0,320.0,12,2010-04-01,Tea,Earl Grey,Regular,775-12-2010-04-01
3357,775,Nevada,West,Small Market,164.0,261.0,521.0,260.0,97.0,72.0,1559.0,120.0,170.0,180.0,350.0,12,2010-05-01,Tea,Earl Grey,Regular,775-12-2010-05-01
3358,775,Nevada,West,Small Market,168.0,266.0,532.0,266.0,98.0,74.0,1819.0,130.0,170.0,190.0,360.0,12,2010-07-01,Tea,Earl Grey,Regular,775-12-2010-07-01
3359,775,Nevada,West,Small Market,167.0,266.0,532.0,266.0,99.0,74.0,1797.0,130.0,170.0,190.0,360.0,12,2010-08-01,Tea,Earl Grey,Regular,775-12-2010-08-01
3360,775,Nevada,West,Small Market,149.0,239.0,478.0,239.0,90.0,66.0,1755.0,80.0,110.0,120.0,230.0,12,2010-10-01,Tea,Earl Grey,Regular,775-12-2010-10-01
3361,775,Nevada,West,Small Market,220.0,228.0,510.0,228.0,91.0,63.0,1459.0,100.0,150.0,160.0,310.0,12,2011-01-01,Tea,Earl Grey,Regular,775-12-2011-01-01
3362,775,Nevada,West,Small Market,211.0,229.0,487.0,228.0,87.0,63.0,1436.0,100.0,150.0,160.0,310.0,12,2011-02-01,Tea,Earl Grey,Regular,775-12-2011-02-01
3363,775,Nevada,West,Small Market,220.0,239.0,509.0,239.0,91.0,66.0,1417.0,110.0,150.0,170.0,320.0,12,2011-03-01,Tea,Earl Grey,Regular,775-12-2011-03-01
3364,775,Nevada,West,Small Market,221.0,239.0,509.0,239.0,90.0,66.0,1464.0,110.0,150.0,170.0,320.0,12,2011-04-01,Tea,Earl Grey,Regular,775-12-2011-04-01
3365,775,Nevada,West,Small Market,226.0,261.0,516.0,260.0,90.0,72.0,1559.0,120.0,170.0,180.0,350.0,12,2011-05-01,Tea,Earl Grey,Regular,775-12-2011-05-01
3366,775,Nevada,West,Small Market,228.0,261.0,516.0,260.0,89.0,72.0,1715.0,120.0,170.0,180.0,350.0,12,2011-06-01,Tea,Earl Grey,Regular,775-12-2011-06-01
3367,775,Nevada,West,Small Market,232.0,249.0,531.0,249.0,93.0,69.0,1775.0,110.0,160.0,170.0,330.0,12,2011-09-01,Tea,Earl Grey,Regular,775-12-2011-09-01
3368,775,Nevada,West,Small Market,221.0,239.0,509.0,239.0,90.0,66.0,1755.0,80.0,110.0,120.0,230.0,12,2011-10-01,Tea,Earl Grey,Regular,775-12-2011-10-01
3369,775,Nevada,West,Small Market,233.0,251.0,534.0,250.0,94.0,70.0,1820.0,100.0,180.0,180.0,360.0,12,2011-12-01,Tea,Earl Grey,Regular,775-12-2011-12-01
3370,775,Nevada,West,Small Market,11.0,26.0,43.0,17.0,15.0,4.0,777.0,20.0,10.0,30.0,40.0,4,2010-01-01,Espresso,Caffe Latte,Regular,775-4-2010-01-01
3371,775,Nevada,West,Small Market,31.0,43.0,43.0,0.0,12.0,0.0,731.0,30.0,0.0,40.0,40.0,4,2010-03-01,Espresso,Caffe Latte,Regular,775-4-2010-03-01
3372,775,Nevada,West,Small Market,32.0,43.0,43.0,0.0,11.0,0.0,688.0,30.0,0.0,40.0,40.0,4,2010-04-01,Espresso,Caffe Latte,Regular,775-4-2010-04-01
3373,775,Nevada,West,Small Market,31.0,43.0,43.0,0.0,12.0,0.0,645.0,30.0,0.0,40.0,40.0,4,2010-05-01,Espresso,Caffe Latte,Regular,775-4-2010-05-01
3374,775,Nevada,West,Small Market,31.0,43.0,43.0,0.0,12.0,0.0,602.0,30.0,0.0,40.0,40.0,4,2010-06-01,Espresso,Caffe Latte,Regular,775-4-2010-06-01
3375,775,Nevada,West,Small Market,31.0,43.0,43.0,0.0,12.0,0.0,387.0,30.0,0.0,40.0,40.0,4,2010-11-01,Espresso,Caffe Latte,Regular,775-4-2010-11-01
3376,775,Nevada,West,Small Market,46.0,43.0,46.0,0.0,12.0,0.0,774.0,30.0,0.0,40.0,40.0,4,2011-02-01,Espresso,Caffe Latte,Regular,775-4-2011-02-01
3377,775,Nevada,West,Small Market,46.0,43.0,46.0,0.0,12.0,0.0,731.0,30.0,0.0,40.0,40.0,4,2011-03-01,Espresso,Caffe Latte,Regular,775-4-2011-03-01
3378,775,Nevada,West,Small Market,47.0,43.0,46.0,0.0,11.0,0.0,688.0,30.0,0.0,40.0,40.0,4,2011-04-01,Espresso,Caffe Latte,Regular,775-4-2011-04-01
3379,775,Nevada,West,Small Market,43.0,43.0,43.0,0.0,11.0,0.0,645.0,30.0,0.0,40.0,40.0,4,2011-05-01,Espresso,Caffe Latte,Regular,775-4-2011-05-01
3380,775,Nevada,West,Small Market,43.0,43.0,43.0,0.0,11.0,0.0,602.0,30.0,0.0,40.0,40.0,4,2011-06-01,Espresso,Caffe Latte,Regular,775-4-2011-06-01
3381,775,Nevada,West,Small Market,44.0,43.0,43.0,0.0,10.0,0.0,559.0,30.0,0.0,40.0,40.0,4,2011-07-01,Espresso,Caffe Latte,Regular,775-4-2011-07-01
3382,775,Nevada,West,Small Market,44.0,43.0,43.0,0.0,10.0,0.0,516.0,30.0,0.0,40.0,40.0,4,2011-08-01,Espresso,Caffe Latte,Regular,775-4-2011-08-01
3383,775,Nevada,West,Small Market,47.0,43.0,46.0,0.0,11.0,0.0,473.0,30.0,0.0,40.0,40.0,4,2011-09-01,Espresso,Caffe Latte,Regular,775-4-2011-09-01
3384,775,Nevada,West,Small Market,46.0,43.0,46.0,0.0,12.0,0.0,387.0,30.0,0.0,40.0,40.0,4,2011-11-01,Espresso,Caffe Latte,Regular,775-4-2011-11-01
3385,775,Nevada,West,Small Market,46.0,43.0,46.0,0.0,12.0,0.0,344.0,30.0,0.0,40.0,40.0,4,2011-12-01,Espresso,Caffe Latte,Regular,775-4-2011-12-01
3386,781,Massachusetts,East,Major Market,29.0,48.0,80.0,32.0,19.0,8.0,456.0,40.0,30.0,50.0,80.0,13,2010-01-01,Tea,Green Tea,Regular,781-13-2010-01-01
3387,781,Massachusetts,East,Major Market,16.0,32.0,53.0,21.0,16.0,5.0,454.0,20.0,20.0,30.0,50.0,13,2010-04-01,Tea,Green Tea,Regular,781-13-2010-04-01
3388,781,Massachusetts,East,Major Market,22.0,32.0,56.0,21.0,17.0,5.0,449.0,20.0,20.0,30.0,50.0,13,2011-03-01,Tea,Green Tea,Regular,781-13-2011-03-01
3389,781,Massachusetts,East,Major Market,17.0,29.0,49.0,20.0,16.0,5.0,464.0,20.0,20.0,30.0,50.0,13,2011-05-01,Tea,Green Tea,Regular,781-13-2011-05-01
3390,781,Massachusetts,East,Major Market,12.0,25.0,41.0,16.0,15.0,4.0,484.0,20.0,10.0,30.0,40.0,13,2011-08-01,Tea,Green Tea,Regular,781-13-2011-08-01
3391,781,Massachusetts,East,Major Market,22.0,32.0,56.0,21.0,17.0,5.0,480.0,30.0,20.0,30.0,50.0,13,2011-10-01,Tea,Green Tea,Regular,781-13-2011-10-01
3392,781,Massachusetts,East,Major Market,-23.0,63.0,126.0,63.0,86.0,57.0,435.0,-10.0,60.0,60.0,120.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,781-5-2010-01-01
3393,781,Massachusetts,East,Major Market,-4.0,67.0,110.0,44.0,65.0,40.0,543.0,10.0,40.0,60.0,100.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,781-5-2011-06-01
3394,781,Massachusetts,East,Major Market,18.0,73.0,132.0,59.0,55.0,22.0,331.0,30.0,40.0,60.0,100.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,781-9-2010-02-01
3395,781,Massachusetts,East,Major Market,12.0,64.0,115.0,51.0,52.0,19.0,396.0,20.0,30.0,50.0,80.0,9,2010-06-01,Herbal Tea,Lemon,Decaf,781-9-2010-06-01
3396,781,Massachusetts,East,Major Market,13.0,66.0,120.0,54.0,53.0,20.0,404.0,20.0,30.0,30.0,60.0,9,2010-10-01,Herbal Tea,Lemon,Decaf,781-9-2010-10-01
3397,781,Massachusetts,East,Major Market,26.0,72.0,145.0,58.0,58.0,22.0,338.0,30.0,40.0,60.0,100.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,781-9-2011-01-01
3398,781,Massachusetts,East,Major Market,24.0,71.0,137.0,58.0,55.0,22.0,325.0,30.0,40.0,60.0,100.0,9,2011-03-01,Herbal Tea,Lemon,Decaf,781-9-2011-03-01
3399,781,Massachusetts,East,Major Market,17.0,64.0,114.0,51.0,48.0,19.0,396.0,20.0,30.0,50.0,80.0,9,2011-06-01,Herbal Tea,Lemon,Decaf,781-9-2011-06-01
3400,781,Massachusetts,East,Major Market,26.0,45.0,75.0,30.0,19.0,8.0,820.0,40.0,30.0,50.0,80.0,11,2010-04-01,Tea,Darjeeling,Regular,781-11-2010-04-01
3401,781,Massachusetts,East,Major Market,19.0,36.0,60.0,24.0,17.0,6.0,856.0,30.0,20.0,40.0,60.0,11,2010-06-01,Tea,Darjeeling,Regular,781-11-2010-06-01
3402,781,Massachusetts,East,Major Market,45.0,48.0,90.0,32.0,20.0,8.0,821.0,40.0,30.0,50.0,80.0,11,2011-01-01,Tea,Darjeeling,Regular,781-11-2011-01-01
